Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-02-14 00:00:00-05:00,60.192588285197836,61.04954767510008,60.10052014365326,60.92914962768555,12618300,0.0,0
2014-02-18 00:00:00-05:00,61.02125074917494,61.28329304098368,60.91501490499704,61.205387115478516,8854000,0.0,0
2014-02-19 00:00:00-05:00,61.014164750279775,61.90653824492884,61.014164750279775,61.28329086303711,23822000,0.0,0
2014-02-20 00:00:00-05:00,61.262039465080456,61.807375473583505,61.17704971945009,61.68697738647461,9436900,0.0,0
2014-02-21 00:00:00-05:00,61.82155672829377,61.835718987323894,61.16290091410271,61.19831466674805,11582800,0.0,0
2014-02-24 00:00:00-05:00,61.38242281393782,62.6643255033546,61.34701448096103,62.11898422241211,18613900,0.0,0
2014-02-25 00:00:00-05:00,61.998622409176335,62.211088741379484,61.587846602183944,62.09069061279297,9583300,0.0,0
2014-02-26 00:00:00-05:00,62.119014626846756,62.18983673084208,61.50993480640262,61.7011604309082,10048300,0.0,0
2014-02-27 00:00:00-05:00,61.722388964399244,61.864033132098214,61.31869714274067,61.7648811340332,9333400,0.0,0
2014-02-28 00:00:00-05:00,61.80740266005385,62.31733055137415,61.708250614895036,62.076534271240234,10474500,0.0,0
2014-03-03 00:00:00-05:00,61.70116024661869,62.38814059703969,61.481604700494714,61.679908752441406,12463600,0.0,0
2014-03-04 00:00:00-05:00,62.21815260370039,62.536860104782626,61.97735642381418,62.352718353271484,10524500,0.0,0
2014-03-05 00:00:00-05:00,62.161489190116896,62.21814901860611,61.60906937079362,61.77196502685547,10865400,0.0,0
2014-03-06 00:00:00-05:00,61.814463046946194,62.28189857115459,61.779054703323204,62.21815490722656,7788300,0.0,0
2014-03-07 00:00:00-05:00,62.47310867106247,62.51560083790215,62.09774678830316,62.33854293823242,9852800,0.0,0
2014-03-10 00:00:00-04:00,62.27480652895692,62.48019434705093,61.913606890006875,62.43770217895508,8864500,0.0,0
2014-03-11 00:00:00-04:00,62.51561686304684,62.55811444415856,61.524096693434416,61.72948455810547,12268000,0.0,0
2014-03-12 00:00:00-04:00,61.297460591347175,61.89237267226224,61.23371692360371,61.7365608215332,9368700,0.0,0
2014-03-13 00:00:00-04:00,61.82863119368104,61.849877280697875,60.88668171115413,61.120399475097656,11272800,0.0,0
2014-03-14 00:00:00-04:00,61.04958104387528,61.41786461810588,60.964596683191296,61.17706298828125,10653400,0.0,0
2014-03-17 00:00:00-04:00,61.417857598492,61.694067545906165,61.26204575053952,61.50284194946289,10419200,0.0,0
2014-03-18 00:00:00-04:00,61.72947189460904,62.21106421912183,61.538246327284426,62.01984405517578,6995200,0.0,0
2014-03-19 00:00:00-04:00,62.041093938859895,62.06234002466843,61.16997200043668,61.55241775512695,9322600,0.0,0
2014-03-20 00:00:00-04:00,61.24789200913572,61.89238017491922,61.04250412676644,61.79322814941406,8713400,0.0,0
2014-03-21 00:00:00-04:00,62.004601573681605,62.42451074158248,61.94766308076006,61.96189498901367,14130200,0.427,0
2014-03-24 00:00:00-04:00,62.154060960524696,62.438747994791306,61.71991445500767,61.83378601074219,10044000,0.0,0
2014-03-25 00:00:00-04:00,62.15405265120498,62.43873964741204,62.13270207673119,62.388919830322266,7168800,0.0,0
2014-03-26 00:00:00-04:00,62.602442942477325,62.76613976124589,62.05442484998995,62.09712600708008,8564400,0.0,0
2014-03-27 00:00:00-04:00,62.11846219157149,62.79459445856396,61.96900274643486,62.6024284362793,11386300,0.0,0
2014-03-28 00:00:00-04:00,62.80883150199876,63.52054630655398,62.77324358978978,63.385318756103516,9955600,0.0,0
2014-03-31 00:00:00-04:00,63.69847500769279,63.7625267337253,63.193158148052945,63.385318756103516,8451600,0.0,0
2014-04-01 00:00:00-04:00,63.40668902649447,63.769665209950205,63.37822520382965,63.76254653930664,10247300,0.0,0
2014-04-02 00:00:00-04:00,63.62728132532458,64.1041287666593,63.577461524438135,63.990257263183594,10008600,0.0,0
2014-04-03 00:00:00-04:00,64.13261888245644,64.66640496431245,64.02586058009467,64.40306854248047,10792000,0.0,0
2014-04-04 00:00:00-04:00,64.88704097292961,64.9795673777465,64.05433590929754,64.168212890625,13997800,0.0,0
2014-04-07 00:00:00-04:00,64.01874714436386,64.14685603167807,63.09352111816407,63.09352111816406,11244800,0.0,0
2014-04-08 00:00:00-04:00,63.25008121135888,63.86215622841121,63.12908559732633,63.7269287109375,11644400,0.0,0
2014-04-09 00:00:00-04:00,63.92622445121795,64.06145200362145,63.3710877644397,64.01874542236328,7224500,0.0,0
2014-04-10 00:00:00-04:00,63.77676002227472,64.1895558859027,62.99387487294926,63.12909698486328,12298300,0.0,0
2014-04-11 00:00:00-04:00,62.81595736840223,63.321274285945464,62.78748812136342,62.95117950439453,13455900,0.0,0
2014-04-14 00:00:00-04:00,63.435141615848195,63.940458499709294,63.136222686795705,63.812355041503906,9961400,0.0,0
2014-04-15 00:00:00-04:00,63.76964258954706,64.68775529852358,63.570363321853456,64.6664047241211,22442900,0.0,0
2014-04-16 00:00:00-04:00,65.04361824936511,65.45641415630247,64.95109727572189,65.44217681884766,13036700,0.0,0
2014-04-17 00:00:00-04:00,65.52758822568758,66.23930309961922,65.41371666943438,66.04002380371094,18541000,0.0,0
2014-04-21 00:00:00-04:00,66.10407663043193,66.53822314511442,65.98308640304924,66.4884033203125,8506400,0.0,0
2014-04-22 00:00:00-04:00,66.30333107893934,66.56666199122064,65.98305626866448,66.3816146850586,6345200,0.0,0
2014-04-23 00:00:00-04:00,66.37454258456899,66.91544207633967,66.37454258456899,66.73040008544922,8561700,0.0,0
2014-04-24 00:00:00-04:00,66.92251895774992,67.07909702915659,66.63071881281573,66.751708984375,8876500,0.0,0
2014-04-25 00:00:00-04:00,66.56669113535183,66.77308909990683,66.14678196708563,66.35317993164062,8872100,0.0,0
2014-04-28 00:00:00-04:00,66.58091798362564,66.63785103767326,65.91190437150367,66.467041015625,11167000,0.0,0
2014-04-29 00:00:00-04:00,66.78731082455296,67.37092214358809,66.75172834433677,66.77307891845703,8272600,0.0,0
2014-04-30 00:00:00-04:00,66.62361216331679,66.81577273927842,66.28910539224272,66.71613311767578,10821600,0.0,0
2014-05-01 00:00:00-04:00,66.6236117565059,66.8015404268459,66.37451270402032,66.5666732788086,10715300,0.0,0
2014-05-02 00:00:00-04:00,66.44568656377939,67.2001024279207,66.35316560514302,66.701904296875,8711000,0.0,0
2014-05-05 00:00:00-04:00,66.45281271161315,67.12893959841945,66.33181706906585,67.01506805419922,8037300,0.0,0
2014-05-06 00:00:00-04:00,67.07913528542268,67.47058068718668,67.02219678517442,67.1147232055664,7476700,0.0,0
2014-05-07 00:00:00-04:00,67.41364665009942,67.79085473679753,67.03643856340132,67.69833374023438,9630900,0.0,0
2014-05-08 00:00:00-04:00,67.56310533431989,67.67697691102519,66.67346158211929,66.73040008544922,10966300,0.0,0
2014-05-09 00:00:00-04:00,66.81578789648472,66.93678354726627,66.41011065080235,66.66632843017578,8710800,0.0,0
2014-05-12 00:00:00-04:00,66.97236581856514,67.17164510634302,66.7659678619514,67.13606262207031,5213900,0.0,0
2014-05-13 00:00:00-04:00,67.26417974765202,67.48480963899968,67.1645400915625,67.38516998291016,4988800,0.0,0
2014-05-14 00:00:00-04:00,67.45632877549666,67.62713880938949,67.32110122410693,67.41362762451172,4984600,0.0,0
2014-05-15 00:00:00-04:00,67.27838409168625,67.29973466210706,66.15387365660787,66.64495849609375,11448800,0.0,0
2014-05-16 00:00:00-04:00,66.52399432662776,66.7161549655171,66.13966761889516,66.47417449951172,14811000,0.0,0
2014-05-19 00:00:00-04:00,66.28912713226907,66.85850123954516,66.28912713226907,66.68057250976562,5032200,0.0,0
2014-05-20 00:00:00-04:00,66.53822314511442,66.8015596076123,66.36029442368564,66.4884033203125,4675600,0.0,0
2014-05-21 00:00:00-04:00,66.79443372195233,67.29975058462156,66.70191275158858,67.20722961425781,5857400,0.0,0
2014-05-22 00:00:00-04:00,67.2072227381947,67.49902295638164,67.05776329522786,67.1431655883789,6869200,0.0,0
2014-05-23 00:00:00-04:00,67.12896297200697,67.38518082315606,66.99373537557972,67.00797271728516,5280600,0.0,0
2014-05-27 00:00:00-04:00,67.20011403230575,67.34957349742872,66.94389625496544,67.19300079345703,5057300,0.0,0
2014-05-28 00:00:00-04:00,67.18587929206882,67.53461802931943,67.04353307179595,67.30686950683594,7535500,0.0,0
2014-05-29 00:00:00-04:00,67.43496824858356,67.91893446482162,67.24992090503459,67.88334655761719,7278300,0.0,0
2014-05-30 00:00:00-04:00,67.6983273526711,67.91183857766086,67.50616127723082,67.83354949951172,5958000,0.0,0
2014-06-02 00:00:00-04:00,67.89760554112749,68.13958601142406,67.55597998487787,67.7481460571289,5075700,0.0,0
2014-06-03 00:00:00-04:00,67.59153903369759,68.0683865308723,67.58442036703703,67.98297882080078,5998600,0.0,0
2014-06-04 00:00:00-04:00,67.8691291442862,68.0185886125437,67.6627311843249,67.94741821289062,3686600,0.0,0
2014-06-05 00:00:00-04:00,67.87624923568906,68.4527365438996,67.74102167254692,68.33885955810547,6174800,0.0,0
2014-06-06 00:00:00-04:00,68.49543815530264,69.00075506573792,68.49543815530264,68.90111541748047,5420000,0.0,0
2014-06-09 00:00:00-04:00,68.99362637121291,69.37083430225366,68.83704826475395,69.00785827636719,5652000,0.0,0
2014-06-10 00:00:00-04:00,69.01500269496074,69.07194119672764,68.72319694587118,68.89401245117188,3766100,0.0,0
2014-06-11 00:00:00-04:00,68.6876043782419,69.2498597833096,68.53814490549533,69.15733337402344,5651700,0.0,0
2014-06-12 00:00:00-04:00,69.46335985919356,69.8476864832305,69.25696192610226,69.38507080078125,11869600,0.0,0
2014-06-13 00:00:00-04:00,69.57012653616954,70.0540928510106,69.15733062028531,70.0469741821289,9736600,0.0,0
2014-06-16 00:00:00-04:00,70.29608056601658,70.6234742090049,70.16797166265933,70.4668960571289,13386900,0.0,0
2014-06-17 00:00:00-04:00,70.32454969582172,70.43130802009821,69.96869223486934,70.41707611083984,10045500,0.0,0
2014-06-18 00:00:00-04:00,70.44553457483056,71.01490316721757,70.21066738336879,70.95085144042969,14863600,0.0,0
2014-06-19 00:00:00-04:00,70.9935458286856,71.47039340474728,70.79426656883608,71.45616149902344,8677000,0.0,0
2014-06-20 00:00:00-04:00,71.82367377253684,72.20978478072026,71.58772159128311,72.16688537597656,9096200,0.464,0
2014-06-23 00:00:00-04:00,72.38856325382575,72.58876781500521,72.20266213568205,72.42431640625,7959200,0.0,0
2014-06-24 00:00:00-04:00,72.35993272649134,72.41713556530243,70.74399344380019,70.90129852294922,17748500,0.0,0
2014-06-25 00:00:00-04:00,70.60816642235703,71.50909240238221,70.52951385119486,71.43759155273438,13860300,0.0,0
2014-06-26 00:00:00-04:00,71.48048765597926,71.57343821069357,70.86557055823255,71.5162353515625,8080000,0.0,0
2014-06-27 00:00:00-04:00,71.3446322293342,71.55198850231064,71.10152826077451,71.5162353515625,8222100,0.0,0
2014-06-30 00:00:00-04:00,71.46617131524665,71.6592295661792,71.18731424626755,71.57342529296875,6294500,0.0,0
2014-07-01 00:00:00-04:00,71.75217531631478,71.97383497686016,71.43757057919687,71.61632537841797,6885800,0.0,0
2014-07-02 00:00:00-04:00,71.55913011036715,71.76648635403888,71.35892558686731,71.50907897949219,5926400,0.0,0
2014-07-03 00:00:00-04:00,71.8523007174151,71.8523007174151,71.38039073211272,71.78079986572266,3668800,0.0,0
2014-07-07 00:00:00-04:00,71.70927086958515,71.7164225884971,71.10150568598702,71.23020935058594,6932400,0.0,0
2014-07-08 00:00:00-04:00,71.12295066863274,71.29455372499125,70.83694193792668,71.11579895019531,10392300,0.0,0
2014-07-09 00:00:00-04:00,71.23023595963892,71.63064508567484,71.11583023496283,71.5877456665039,6408000,0.0,0
2014-07-10 00:00:00-04:00,70.93704620583392,71.16585210591533,70.53663724448221,70.90129852294922,14908700,0.0,0
2014-07-11 00:00:00-04:00,70.81551445750456,70.82981244370288,70.17199597529036,70.35790252685547,10805200,0.0,0
2014-07-14 00:00:00-04:00,70.7011086115501,71.05147200712808,70.60100634286054,70.96566772460938,6870300,0.0,0
2014-07-15 00:00:00-04:00,70.77260882519208,70.9513636403692,70.20059123455972,70.658203125,9954200,0.0,0
2014-07-16 00:00:00-04:00,70.95136736223218,71.75933720535694,70.92991220094767,71.7307357788086,8167400,0.0,0
2014-07-17 00:00:00-04:00,71.67354108268495,71.8952007998701,70.52235944513137,70.5724105834961,11017800,0.0,0
2014-07-18 00:00:00-04:00,70.75113796118313,70.95849415538369,70.42938154734668,70.77973937988281,8317800,0.0,0
2014-07-21 00:00:00-04:00,70.60099987330292,70.9370597967505,70.49374589377395,70.88700866699219,9396700,0.0,0
2014-07-22 00:00:00-04:00,71.20161578847792,71.61632824853022,71.1301149569567,71.39466857910156,5977900,0.0,0
2014-07-23 00:00:00-04:00,71.57342260458107,71.85943138270916,71.26596412274701,71.85227966308594,6701200,0.0,0
2014-07-24 00:00:00-04:00,71.96670000196688,72.19550597999972,71.673539444556,71.9166488647461,5747200,0.0,0
2014-07-25 00:00:00-04:00,71.65923064476664,71.72357975927011,71.29456929708833,71.38751983642578,4802900,0.0,0
2014-07-28 00:00:00-04:00,71.33031755673504,71.45186951258177,70.77974971292447,71.21591186523438,7478600,0.0,0
2014-07-29 00:00:00-04:00,71.0872139110305,71.44472354299727,71.00141509066349,71.03716278076172,6828800,0.0,0
2014-07-30 00:00:00-04:00,71.37322170299947,71.5948759260464,70.38649709651925,70.61530303955078,10780300,0.0,0
2014-07-31 00:00:00-04:00,70.1648214219299,70.20057455853784,69.04224166749106,69.09229278564453,17284800,0.0,0
2014-08-01 00:00:00-04:00,68.89925300726438,69.12090722152236,67.94112440838599,68.53459167480469,17833300,0.0,0
2014-08-04 00:00:00-04:00,68.52029633806956,69.85737885014468,68.31294010003799,69.68577575683594,12896500,0.0,0
2014-08-05 00:00:00-04:00,69.39263017670122,69.5356318647943,67.76238147455071,68.16279602050781,16439900,0.0,0
2014-08-06 00:00:00-04:00,68.01978728179863,69.15667085958162,67.89823530425414,68.36299896240234,11547000,0.0,0
2014-08-07 00:00:00-04:00,68.71333580659277,68.83488774680836,67.56215459593231,67.93396759033203,13256700,0.0,0
2014-08-08 00:00:00-04:00,68.1413249658781,69.14234737926435,67.97686816644291,69.07084655761719,11585000,0.0,0
2014-08-11 00:00:00-04:00,69.52134749545125,69.77160322621499,69.02798230111289,69.07803344726562,11203600,0.0,0
2014-08-12 00:00:00-04:00,68.97791142195572,68.97791142195572,68.28434184142077,68.57035064697266,9998100,0.0,0
2014-08-13 00:00:00-04:00,68.94214555529851,69.16380520266479,68.54173657450248,68.7919921875,6489000,0.0,0
2014-08-14 00:00:00-04:00,68.8920868698376,68.99934082225187,68.29861972761962,68.39872741699219,7617400,0.0,0
2014-08-15 00:00:00-04:00,68.5346047237261,69.00652012089839,68.35584988331202,68.90641784667969,11075300,0.0,0
2014-08-18 00:00:00-04:00,69.15664734050628,69.29964897661256,68.79913779507783,69.09229278564453,8597500,0.0,0
2014-08-19 00:00:00-04:00,69.23531078942575,69.75012548881121,69.18525966338348,69.62142181396484,5997700,0.0,0
2014-08-20 00:00:00-04:00,69.53562588242725,69.8645341008761,69.24961707568262,69.7715835571289,5947900,0.0,0
2014-08-21 00:00:00-04:00,69.86455171649212,69.90030487203657,69.51419370385206,69.82880401611328,5567200,0.0,0
2014-08-22 00:00:00-04:00,69.72868487281085,69.72868487281085,69.07802009856023,69.36402893066406,7383400,0.0,0
2014-08-25 00:00:00-04:00,69.55707863525353,70.02899400532925,69.53562892846182,69.97894287109375,4379000,0.0,0
2014-08-26 00:00:00-04:00,70.17912071771724,70.6939353055836,70.0432653528185,70.33642578125,5596500,0.0,0
2014-08-27 00:00:00-04:00,70.40079954974267,70.47945210907355,70.00754220825262,70.19344329833984,3860100,0.0,0
2014-08-28 00:00:00-04:00,69.97891203195492,70.2792187050252,69.86450637259742,70.20771789550781,3104500,0.0,0
2014-08-29 00:00:00-04:00,70.36504572254972,70.6367510687156,70.114784625501,70.60099792480469,5367400,0.0,0
2014-09-02 00:00:00-04:00,70.50089375268128,70.56524831893977,69.40691522276018,69.70722198486328,8642300,0.0,0
2014-09-03 00:00:00-04:00,70.17199981522025,70.38650780608472,69.85024328408834,69.89314270019531,7190900,0.0,0
2014-09-04 00:00:00-04:00,70.05759238349361,70.08618835452826,68.6275538045342,68.94931030273438,12286500,0.0,0
2014-09-05 00:00:00-04:00,68.98505208799953,69.43551220232551,68.51313681618468,69.4140625,8774900,0.0,0
2014-09-08 00:00:00-04:00,69.07086539089018,69.12806824587038,68.01978611507806,68.33439636230469,10978100,0.0,0
2014-09-09 00:00:00-04:00,68.29864178698307,68.72050601469118,67.63367361343576,68.03408813476562,9998300,0.0,0
2014-09-10 00:00:00-04:00,67.96972352862247,67.96972352862247,67.0759495270146,67.86962127685547,10432700,0.0,0
2014-09-11 00:00:00-04:00,67.32621344021773,68.01263124767188,67.04020465665421,67.91252899169922,12505700,0.0,0
2014-09-12 00:00:00-04:00,67.71232307413392,67.77667764548725,66.68984529398051,66.89720153808594,15440200,0.0,0
2014-09-15 00:00:00-04:00,66.82570912198521,67.54788020725685,66.48964914799251,67.36912536621094,13391300,0.0,0
2014-09-16 00:00:00-04:00,67.27614208111694,68.6132297138908,67.17603984712987,68.18421936035156,13455400,0.0,0
2014-09-17 00:00:00-04:00,68.34868814873077,68.4773918331796,67.61221918694852,67.81242370605469,11069300,0.0,0
2014-09-18 00:00:00-04:00,68.03407655112319,68.06982423727897,67.2833042247268,67.4620590209961,12284600,0.0,0
2014-09-19 00:00:00-04:00,67.6007615248353,67.90980201856578,67.37796680257601,67.4067153930664,9474600,0.483,0
2014-09-22 00:00:00-04:00,67.2989206208471,67.33485773568033,66.15619274783765,66.41492462158203,10629600,0.0,0
2014-09-23 00:00:00-04:00,66.3143074310513,66.8820798976067,66.20650704386019,66.22087860107422,9140100,0.0,0
2014-09-24 00:00:00-04:00,66.1777639890276,66.65929070292684,65.22908211964688,66.27838134765625,24739900,0.0,0
2014-09-25 00:00:00-04:00,66.24244513123436,66.27119373169721,65.22908301028511,65.2650146484375,13436400,0.0,0
2014-09-26 00:00:00-04:00,65.27218796775057,66.38617267249495,65.04220470084488,66.10588073730469,11484800,0.0,0
2014-09-29 00:00:00-04:00,65.26502883153094,66.07716189219909,65.10691423624205,65.9549789428711,15454300,0.0,0
2014-09-30 00:00:00-04:00,65.89028244377519,66.04839700007811,64.72598883364574,65.12846374511719,21732100,0.0,0
2014-10-01 00:00:00-04:00,65.12128999718274,65.44470222063414,63.5976467709932,63.79888153076172,18977300,0.0,0
2014-10-02 00:00:00-04:00,63.42514156410627,63.88510815775379,62.36865390946032,63.46826171875,29242700,0.0,0
2014-10-03 00:00:00-04:00,63.78449938814279,63.82043651066957,62.82862895457506,63.367652893066406,20098000,0.0,0
2014-10-06 00:00:00-04:00,63.69107834094852,64.08635932094435,62.9723796683353,63.43952941894531,20122200,0.0,0
2014-10-07 00:00:00-04:00,63.10171787873073,63.91384504741531,62.59143722049384,62.61300277709961,17899300,0.0,0
2014-10-08 00:00:00-04:00,62.4333402229971,63.28140466626867,61.427161233537454,63.223907470703125,35988600,0.0,0
2014-10-09 00:00:00-04:00,62.74239141288915,62.85019181877444,60.73003309342245,60.90251922607422,36667400,0.0,0
2014-10-10 00:00:00-04:00,60.72284084323526,61.38404769706334,59.39324958101966,60.04726791381836,60474300,0.0,0
2014-10-13 00:00:00-04:00,59.917913117478975,60.650983385272376,58.11397782938149,58.19303512573242,47549300,0.0,0
2014-10-14 00:00:00-04:00,58.68173258231476,59.14169917550938,57.150901295157816,57.45994186401367,55995600,0.0,0
2014-10-15 00:00:00-04:00,56.7124978796804,58.049271965263124,55.70631894312965,57.898345947265625,69469600,0.0,0
2014-10-16 00:00:00-04:00,56.65500052884596,59.52260582925462,56.417828722697934,58.93327331542969,59796300,0.0,0
2014-10-17 00:00:00-04:00,60.01850502443893,61.736193764789085,58.933268903232516,59.43635559082031,38000000,0.0,0
2014-10-20 00:00:00-04:00,59.386065773176156,60.13351300573812,59.09140218640546,59.95383834838867,26502600,0.0,0
2014-10-21 00:00:00-04:00,60.636599317220465,61.915881873244075,60.61503375456149,61.779327392578125,31358200,0.0,0
2014-10-22 00:00:00-04:00,61.93743252507836,62.31834182555213,60.57190437597248,60.60784149169922,36142500,0.0,0
2014-10-23 00:00:00-04:00,61.4630819072843,62.39020345831113,61.139669835564106,61.73619079589844,26558000,0.0,0
2014-10-24 00:00:00-04:00,61.76494059246935,61.87274096298839,60.70845309551484,61.52058029174805,25247400,0.0,0
2014-10-27 00:00:00-04:00,60.54315995092951,60.579097069132,59.60885519324305,60.22693634033203,23501400,0.0,0
2014-10-28 00:00:00-04:00,60.54315610475741,61.764946763977356,60.140686725982576,61.59964370727539,23625000,0.0,0
2014-10-29 00:00:00-04:00,62.27520868245996,62.79267233486996,61.21153278770243,61.800865173339844,26722500,0.0,0
2014-10-30 00:00:00-04:00,61.3265396790169,61.85118647369381,60.86657311249168,61.57808303833008,18796000,0.0,0
2014-10-31 00:00:00-04:00,61.70746425663415,62.90050112044423,61.132503164500264,62.82863235473633,20264300,0.0,0
2014-11-03 00:00:00-05:00,62.8717501531334,63.54014000893597,61.64995935566096,61.836822509765625,26605600,0.0,0
2014-11-04 00:00:00-05:00,61.08935323247057,61.1252903394298,60.03286589336826,60.564701080322266,23439100,0.0,0
2014-11-05 00:00:00-05:00,61.17560564902775,61.894304000473525,60.70126210512158,61.62838363647461,27445100,0.0,0
2014-11-06 00:00:00-05:00,61.24030457709609,62.418969794880645,61.0390698545331,62.404598236083984,23026300,0.0,0
2014-11-07 00:00:00-05:00,62.54834239389795,63.59045872236923,62.42616493983993,63.09455490112305,18042000,0.0,0
2014-11-10 00:00:00-05:00,63.640756450145204,63.93541999350251,62.33990839399175,62.526771545410156,22953400,0.0,0
2014-11-11 00:00:00-05:00,62.584268537830184,62.86456052242042,61.973375891498506,62.7136344909668,17380900,0.0,0
2014-11-12 00:00:00-05:00,62.31833944453287,62.96516912026242,62.08835616907723,62.16022491455078,17624600,0.0,0
2014-11-13 00:00:00-05:00,61.82962867595794,61.90868594654578,60.3347345380497,61.33372497558594,31588300,0.0,0
2014-11-14 00:00:00-05:00,61.63559128326143,62.03087220928798,61.21874479408291,61.95900344848633,17962300,0.0,0
2014-11-17 00:00:00-05:00,61.57808858810598,62.00211807727362,61.34810528411593,61.63558578491211,12215100,0.0,0
2014-11-18 00:00:00-05:00,61.61402906883656,62.19617313936803,61.391228789864506,61.68589782714844,19680300,0.0,0
2014-11-19 00:00:00-05:00,61.80088463108444,62.224919612127685,61.25467769999886,62.009307861328125,14746200,0.0,0
2014-11-20 00:00:00-05:00,62.1315152994674,62.87896278443647,61.96621762949801,62.7855339050293,16917300,0.0,0
2014-11-21 00:00:00-05:00,63.87073685233198,64.12228022746893,63.14484984130733,63.60481643676758,28685200,0.0,0
2014-11-24 00:00:00-05:00,63.39639994317196,63.74137766798846,62.84300445915216,63.11610794067383,16678100,0.0,0
2014-11-25 00:00:00-05:00,63.46109602539819,63.511404713976425,62.00213309015767,62.08837890625,22554000,0.0,0
2014-11-26 00:00:00-05:00,61.800875598174585,61.95899012788606,61.19717155734947,61.30497741699219,20873200,0.0,0
2014-11-28 00:00:00-05:00,58.74641206046286,58.933275200061324,57.19402619915768,57.366512298583984,42538300,0.0,0
2014-12-01 00:00:00-05:00,57.05746618226335,57.74741599607383,56.54000245109706,57.56774139404297,51594500,0.0,0
2014-12-02 00:00:00-05:00,57.158107234037296,58.75361923932196,57.13654715016631,58.19303512573242,33234900,0.0,0
2014-12-03 00:00:00-05:00,58.56674418533087,59.37168854740578,58.36550946562086,58.90453338623047,31549200,0.0,0
2014-12-04 00:00:00-05:00,58.33674033770122,58.76795822580524,57.86958534090815,58.39423751831055,23579500,0.0,0
2014-12-05 00:00:00-05:00,58.26488164147126,58.4373677297823,57.4671259435861,57.69710922241211,23443300,0.0,0
2014-12-08 00:00:00-05:00,56.92092562350067,57.136537391858305,55.23917356995728,55.361351013183594,41192700,0.0,0
